K,offset,arm,cfg,rc,iter,warmup,targets,cycles,numInsts,simInsts,ipc,ditSuppressed,ditSwitches,commitNonSpecStalls,checksum,wall_s
100,4,taint,spec,0,1,1,1,64569408.0,155225874.0,155215724.0,2.404016,15715249.0,13898.0,27314.0,838475296,2723.7
200,0,base,serdit,0,1,1,1,101564458.0,253007672.0,252996729.0,2.491104,0.0,0.0,34170.0,839301145,4872.3
200,0,base,spec,0,1,1,1,101564458.0,253007672.0,252996729.0,2.491104,0.0,0.0,34170.0,839301145,4198.8
200,0,blanket,serdit,0,1,1,1,102666755.0,253007672.0,252996729.0,2.464358,69597971.0,0.0,34170.0,839301145,3577.0
200,0,blanket,spec,0,1,1,1,102666755.0,253007672.0,252996729.0,2.464358,69597971.0,0.0,34170.0,839301145,3610.0
200,0,taint,serdit,0,1,1,1,101190191.0,253035986.0,253025043.0,2.500598,30955506.0,28314.0,62484.0,839301145,3753.9
200,0,taint,spec,0,1,1,1,100329723.0,253035986.0,253025043.0,2.522044,31029332.0,28314.0,34170.0,839301145,4488.4
200,1,base,serdit,0,1,1,1,101175702.0,253007672.0,252996729.0,2.500676,0.0,0.0,34170.0,839301145,3531.3
200,1,base,spec,0,1,1,1,101175702.0,253007672.0,252996729.0,2.500676,0.0,0.0,34170.0,839301145,4400.0
200,1,blanket,serdit,0,1,1,1,102728930.0,253007672.0,252996729.0,2.462867,69754396.0,0.0,34170.0,839301145,4557.6
200,1,blanket,spec,0,1,1,1,102728930.0,253007672.0,252996729.0,2.462867,69754396.0,0.0,34170.0,839301145,4180.7
200,1,taint,serdit,0,1,1,1,100985261.0,253035986.0,253025043.0,2.505672,31313533.0,28314.0,62484.0,839301145,3987.5
200,1,taint,spec,0,1,1,1,100099468.0,253035986.0,253025043.0,2.527845,31344302.0,28314.0,34170.0,839301145,4980.5
200,2,base,serdit,0,1,1,1,101378899.0,253007672.0,252996729.0,2.495664,0.0,0.0,34170.0,839301145,4777.5
200,2,base,spec,0,1,1,1,101378899.0,253007672.0,252996729.0,2.495664,0.0,0.0,34170.0,839301145,4852.5
200,2,blanket,serdit,0,1,1,1,102734177.0,253007672.0,252996729.0,2.462741,69860914.0,0.0,34170.0,839301145,4323.9
200,2,blanket,spec,0,1,1,1,102734177.0,253007672.0,252996729.0,2.462741,69860914.0,0.0,34170.0,839301145,4416.0
200,2,taint,serdit,0,1,1,1,101009905.0,253035986.0,253025043.0,2.505061,31313168.0,28314.0,62484.0,839301145,4625.7
200,2,taint,spec,0,1,1,1,100164403.0,253035986.0,253025043.0,2.526207,31301807.0,28314.0,34170.0,839301145,4796.0
200,3,base,serdit,0,1,1,1,101211983.0,253007672.0,252996729.0,2.49978,0.0,0.0,34170.0,839301145,4642.6
200,3,base,spec,0,1,1,1,101211983.0,253007672.0,252996729.0,2.49978,0.0,0.0,34170.0,839301145,4275.1
200,3,blanket,serdit,0,1,1,1,102719778.0,253007672.0,252996729.0,2.463086,69894234.0,0.0,34170.0,839301145,3676.4
200,3,blanket,spec,0,1,1,1,102719778.0,253007672.0,252996729.0,2.463086,69894234.0,0.0,34170.0,839301145,4503.8
200,3,taint,serdit,0,1,1,1,100898734.0,253035986.0,253025043.0,2.507821,31674571.0,28314.0,62484.0,839301145,3399.3
200,3,taint,spec,0,1,1,1,99817459.0,253035986.0,253025043.0,2.534987,31837345.0,28314.0,34170.0,839301145,3745.3
200,4,base,serdit,0,1,1,1,101303138.0,253007672.0,252996729.0,2.49753,0.0,0.0,34170.0,839301145,4663.9
200,4,base,spec,0,1,1,1,101303138.0,253007672.0,252996729.0,2.49753,0.0,0.0,34170.0,839301145,4390.5
200,4,blanket,serdit,0,1,1,1,102670279.0,253007672.0,252996729.0,2.464274,69668075.0,0.0,34170.0,839301145,3997.8
200,4,blanket,spec,0,1,1,1,102670279.0,253007672.0,252996729.0,2.464274,69668075.0,0.0,34170.0,839301145,3714.9
200,4,taint,serdit,0,1,1,1,100898165.0,253035986.0,253025043.0,2.507835,31678938.0,28314.0,62484.0,839301145,4074.4
200,4,taint,spec,0,1,1,1,99993297.0,253035986.0,253025043.0,2.530529,31789057.0,28314.0,34170.0,839301145,3845.0
400,0,base,serdit,0,1,1,1,176192522.0,456178229.0,456165671.0,2.58909,0.0,0.0,48868.0,840960171,8775.5
400,0,base,spec,0,1,1,1,176192522.0,456178229.0,456165671.0,2.58909,0.0,0.0,48868.0,840960171,7257.5
400,0,blanket,serdit,0,1,1,1,176939887.0,456178229.0,456165671.0,2.578154,138360692.0,0.0,48868.0,840960171,6739.2
400,0,blanket,spec,0,1,1,1,176939887.0,456178229.0,456165671.0,2.578154,138360692.0,0.0,48868.0,840960171,6172.0
400,0,taint,serdit,0,1,1,1,175408993.0,456237521.0,456224963.0,2.600993,64584468.0,59292.0,108160.0,840960171,6637.0
400,0,taint,spec,0,1,1,1,173983584.0,456237521.0,456224963.0,2.622302,63975290.0,59292.0,48868.0,840960171,6862.8
400,1,base,serdit,0,1,1,1,176483881.0,456178229.0,456165671.0,2.584815,0.0,0.0,48868.0,840960171,6248.9
400,1,base,spec,0,1,1,1,176483881.0,456178229.0,456165671.0,2.584815,0.0,0.0,48868.0,840960171,8527.2
400,1,blanket,serdit,0,1,1,1,177000825.0,456178229.0,456165671.0,2.577266,138466183.0,0.0,48868.0,840960171,6000.6
400,1,blanket,spec,0,1,1,1,177000825.0,456178229.0,456165671.0,2.577266,138466183.0,0.0,48868.0,840960171,6370.6
400,1,taint,serdit,0,1,1,1,175604714.0,456237521.0,456224963.0,2.598094,64677280.0,59292.0,108160.0,840960171,5309.1
400,1,taint,spec,0,1,1,1,173433383.0,456237521.0,456224963.0,2.630621,64859178.0,59292.0,48868.0,840960171,6199.2
400,2,base,serdit,0,1,1,1,175844700.0,456178229.0,456165671.0,2.594211,0.0,0.0,48868.0,840960171,7599.7
400,2,base,spec,0,1,1,1,175844700.0,456178229.0,456165671.0,2.594211,0.0,0.0,48868.0,840960171,7425.0
400,2,blanket,serdit,0,1,1,1,176767202.0,456178229.0,456165671.0,2.580672,138366231.0,0.0,48868.0,840960171,6318.0
400,2,blanket,spec,0,1,1,1,176767202.0,456178229.0,456165671.0,2.580672,138366231.0,0.0,48868.0,840960171,7280.2
400,2,taint,serdit,0,1,1,1,175922357.0,456237521.0,456224963.0,2.593403,63850776.0,59292.0,108160.0,840960171,7710.4
400,2,taint,spec,0,1,1,1,173329861.0,456237521.0,456224963.0,2.632192,64958316.0,59292.0,48868.0,840960171,6572.1
400,3,base,serdit,0,1,1,1,175774245.0,456178229.0,456165671.0,2.595251,0.0,0.0,48868.0,840960171,7376.4
400,3,base,spec,0,1,1,1,175774245.0,456178229.0,456165671.0,2.595251,0.0,0.0,48868.0,840960171,6433.3
400,3,blanket,serdit,0,1,1,1,176811755.0,456178229.0,456165671.0,2.580022,138542529.0,0.0,48868.0,840960171,6286.7
400,3,blanket,spec,0,1,1,1,176811755.0,456178229.0,456165671.0,2.580022,138542529.0,0.0,48868.0,840960171,5974.2
400,3,taint,serdit,0,1,1,1,175462349.0,456237521.0,456224963.0,2.600202,65410154.0,59292.0,108160.0,840960171,6431.4
400,3,taint,spec,0,1,1,1,173223069.0,456237521.0,456224963.0,2.633815,65839356.0,59292.0,48868.0,840960171,6536.2
400,4,base,serdit,0,1,1,1,176495625.0,456178229.0,456165671.0,2.584643,0.0,0.0,48868.0,840960171,6258.2
400,4,base,spec,0,1,1,1,176495625.0,456178229.0,456165671.0,2.584643,0.0,0.0,48868.0,840960171,6180.1
400,4,blanket,serdit,0,1,1,1,176920273.0,456178229.0,456165671.0,2.57844,138985318.0,0.0,48868.0,840960171,6988.9
400,4,blanket,spec,0,1,1,1,176920273.0,456178229.0,456165671.0,2.57844,138985318.0,0.0,48868.0,840960171,7209.2
400,4,taint,serdit,0,1,1,1,175531018.0,456237521.0,456224963.0,2.599185,65382567.0,59292.0,108160.0,840960171,6357.9
400,4,taint,spec,0,1,1,1,173480683.0,456237521.0,456224963.0,2.629904,65684520.0,59292.0,48868.0,840960171,6938.7
