# Experiment 01, the wallet flow under gem5 with the four arms, 2026-09-05: base (libsecp256k1 through the pass with an empty seed, coin selection plain C++), blanket (base + the constructor's msr DIT #1), api (base with secp256k1_ecdsa_sign and secp256k1_ec_pubkey_create wrapped in Apple's prologue/epilogue: mrs DIT token, msr DIT #1, isb sy for sb, call, clear only if the token was 0; --wrap), apinop (the same wrapper with every DIT instruction a NOP), taint (ExpeDITe at the shipped defaults: callee contract, twins, intra-block placement; seed_flow_contract.txt, the owned list).
# K = inputs signed per flow; spec = renamed MSR DIT, serdit = serialising; 5 argv[0] offsets; 450 runs, all gates pass. Compiler dit-tainter (LLVM 9d596a3c2858 code); gem5 the rig worktree's build (pre master #106).
# taintx = ExpeDITe with -taint-dit-external-preserves (library obj/taintx), 90 cells added 2026-09-05 evening, all gates pass.
K,offset,arm,cfg,rc,iter,warmup,targets,cycles,numInsts,simInsts,ipc,ditSuppressed,ditSwitches,commitNonSpecStalls,checksum,wall_s
1,3,api,spec,0,1,1,1,30217069.0,59968359.0,59958990.0,1.984586,111164.0,4.0,20738.0,837648726,
1,3,apinop,serdit,0,1,1,1,30256239.0,59968359.0,59958984.0,1.982016,0.0,0.0,20736.0,837648726,
1,3,apinop,spec,0,1,1,1,30256239.0,59968359.0,59958984.0,1.982016,0.0,0.0,20736.0,837648726,
1,3,base,serdit,0,1,1,1,30304427.0,59968335.0,59958966.0,1.978864,0.0,0.0,20736.0,837648726,
1,3,base,spec,0,1,1,1,30304427.0,59968335.0,59958966.0,1.978864,0.0,0.0,20736.0,837648726,
1,3,blanket,serdit,0,1,1,1,32255847.0,59968335.0,59958966.0,1.859146,3063130.0,0.0,20736.0,837648726,
1,3,blanket,spec,0,1,1,1,32255847.0,59968335.0,59958966.0,1.859146,3063130.0,0.0,20736.0,837648726,
1,3,taint,serdit,0,1,1,1,30280565.0,59969625.0,59960256.0,1.980466,114361.0,156.0,20894.0,837648726,
1,3,taint,spec,0,1,1,1,30193726.0,59969625.0,59960256.0,1.986162,114129.0,156.0,20738.0,837648726,
1,3,taintx,serdit,0,1,1,1,30149444.0,59969613.0,59960244.0,1.989079,115825.0,144.0,20882.0,837648726,1134.7
1,3,taintx,spec,0,1,1,1,30219698.0,59969613.0,59960244.0,1.984454,115974.0,144.0,20738.0,837648726,1366.6
1,4,api,serdit,0,1,1,1,30161884.0,59968359.0,59958990.0,1.988217,111809.0,4.0,20740.0,837648726,
1,4,api,spec,0,1,1,1,30193595.0,59968359.0,59958990.0,1.986128,111816.0,4.0,20738.0,837648726,
1,4,apinop,serdit,0,1,1,1,30253379.0,59968359.0,59958984.0,1.982204,0.0,0.0,20736.0,837648726,
1,4,apinop,spec,0,1,1,1,30253379.0,59968359.0,59958984.0,1.982204,0.0,0.0,20736.0,837648726,
1,4,base,serdit,0,1,1,1,30292696.0,59968335.0,59958966.0,1.97963,0.0,0.0,20736.0,837648726,
1,4,base,spec,0,1,1,1,30292696.0,59968335.0,59958966.0,1.97963,0.0,0.0,20736.0,837648726,
1,4,blanket,serdit,0,1,1,1,32263938.0,59968335.0,59958966.0,1.85868,3064116.0,0.0,20736.0,837648726,
1,4,blanket,spec,0,1,1,1,32263938.0,59968335.0,59958966.0,1.85868,3064116.0,0.0,20736.0,837648726,
1,4,taint,serdit,0,1,1,1,30178088.0,59969625.0,59960256.0,1.987191,114270.0,156.0,20894.0,837648726,
1,4,taint,spec,0,1,1,1,30171901.0,59969625.0,59960256.0,1.987598,113988.0,156.0,20738.0,837648726,
1,4,taintx,serdit,0,1,1,1,30147488.0,59969613.0,59960244.0,1.989208,115648.0,144.0,20882.0,837648726,1414.6
1,4,taintx,spec,0,1,1,1,30135840.0,59969613.0,59960244.0,1.989976,115946.0,144.0,20738.0,837648726,1420.1
4,0,api,serdit,0,1,1,1,30995988.0,62240775.0,62231386.0,2.008027,449853.0,16.0,20872.0,837674463,
4,0,api,spec,0,1,1,1,31056451.0,62240775.0,62231386.0,2.004117,449962.0,16.0,20864.0,837674463,
4,0,apinop,serdit,0,1,1,1,31058893.0,62240775.0,62231362.0,2.00396,0.0,0.0,20856.0,837674463,
4,0,apinop,spec,0,1,1,1,31058893.0,62240775.0,62231362.0,2.00396,0.0,0.0,20856.0,837674463,
4,0,base,serdit,0,1,1,1,31056157.0,62240679.0,62231290.0,2.004133,0.0,0.0,20856.0,837674463,
4,0,base,spec,0,1,1,1,31056157.0,62240679.0,62231290.0,2.004133,0.0,0.0,20856.0,837674463,
4,0,blanket,serdit,0,1,1,1,33059809.0,62240679.0,62231290.0,1.882669,4058224.0,0.0,20856.0,837674463,
4,0,blanket,spec,0,1,1,1,33059809.0,62240679.0,62231290.0,1.882669,4058224.0,0.0,20856.0,837674463,
4,0,taint,serdit,0,1,1,1,30946186.0,62245845.0,62236456.0,2.011422,456559.0,630.0,21494.0,837674463,
4,0,taint,spec,0,1,1,1,30938780.0,62245845.0,62236456.0,2.011904,456826.0,630.0,20864.0,837674463,
4,0,taintx,serdit,0,1,1,1,30989581.0,62245797.0,62236408.0,2.008604,462656.0,582.0,21446.0,837674463,1125.4
4,0,taintx,spec,0,1,1,1,30967637.0,62245797.0,62236408.0,2.010027,462844.0,582.0,20864.0,837674463,1517.6
4,1,api,serdit,0,1,1,1,31043099.0,62240775.0,62231386.0,2.004979,451942.0,16.0,20872.0,837674463,
4,1,api,spec,0,1,1,1,30998424.0,62240775.0,62231386.0,2.007869,451922.0,16.0,20864.0,837674463,
4,1,apinop,serdit,0,1,1,1,31074595.0,62240775.0,62231362.0,2.002947,0.0,0.0,20856.0,837674463,
4,1,apinop,spec,0,1,1,1,31074595.0,62240775.0,62231362.0,2.002947,0.0,0.0,20856.0,837674463,
