bench,arm,cfg,roi_n,cycles_per_op,insts_per_op,dit_writes,dit_set,dit_clear,dit_read,dit_suppressed,dit_cycles,dit_exit,wall_s
chacha20_poly1305_encrypt,base,spec,50,2226.6,4861.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.0
chacha20_poly1305_encrypt,blanket,serdit,50,2249.2,4861.0,0.0,0.0,0.0,0.0,12944.0,112459.0,,29.3
chacha20_poly1305_encrypt,blanket,spec,50,2249.5,4861.0,0.0,0.0,0.0,0.0,12953.0,112477.0,,28.8
chacha20_poly1305_encrypt,fine,serdit,50,4584.1,4993.0,6300.0,4150.0,2150.0,0.0,13350.0,200656.0,,33.3
chacha20_poly1305_encrypt,fine,spec,50,2276.0,4993.0,6300.0,4150.0,2150.0,0.0,13400.0,112098.0,,28.5
chacha20_poly1305_encrypt,finenop,serdit,50,2300.9,4993.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.2
chacha20_poly1305_encrypt,finenop,spec,50,2300.9,4993.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.4
chacha20_poly1305_encrypt,taint,serdit,50,4024.0,4955.0,4700.0,3300.0,1400.0,0.0,13200.0,181250.0,,33.7
chacha20_poly1305_encrypt,taint,spec,50,2206.6,4955.0,4700.0,3300.0,1400.0,0.0,13006.0,109028.0,,32.2
chacha20_poly1305_encrypt,taintfn,serdit,50,4157.0,4955.0,4700.0,3300.0,1400.0,0.0,12900.0,187901.0,,31.0
chacha20_poly1305_encrypt,taintfn,spec,50,2230.0,4955.0,4700.0,3300.0,1400.0,0.0,13033.0,110155.0,,33.7
chacha20_poly1305_encrypt,taintfnnop,serdit,50,2228.1,4955.0,0.0,0.0,0.0,0.0,0.0,0.0,,34.6
chacha20_poly1305_encrypt,taintfnnop,spec,50,2228.1,4955.0,0.0,0.0,0.0,0.0,0.0,0.0,,32.7
chacha20_poly1305_encrypt,taintnop,serdit,50,2235.1,4955.0,0.0,0.0,0.0,0.0,0.0,0.0,,33.7
chacha20_poly1305_encrypt,taintnop,spec,50,2235.1,4955.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.7
ed25519,base,serdit,20,78043.9,171799.0,0.0,0.0,0.0,0.0,0.0,0.0,,167.4
ed25519,base,spec,20,78043.9,171799.0,0.0,0.0,0.0,0.0,0.0,0.0,,176.6
ed25519,blanket,serdit,20,78064.9,171799.0,0.0,0.0,0.0,0.0,1285173.0,1561298.0,,157.7
ed25519,blanket,spec,20,78379.9,171799.0,0.0,0.0,0.0,0.0,1285925.0,1567597.0,,210.2
ed25519,fine,serdit,20,82573.9,171992.0,3900.0,3060.0,840.0,0.0,1276320.0,1629258.0,,168.6
ed25519,fine,spec,20,78304.2,171992.0,3900.0,3060.0,840.0,0.0,1276534.0,1555794.0,,166.3
ed25519,finenop,serdit,20,78063.8,171992.0,0.0,0.0,0.0,0.0,0.0,0.0,,315.5
ed25519,finenop,spec,20,78063.8,171992.0,0.0,0.0,0.0,0.0,0.0,0.0,,250.0
ed25519,taint,serdit,20,79083.7,171882.0,1700.0,1200.0,500.0,0.0,1281558.0,1564275.0,,228.7
ed25519,taint,spec,20,76802.9,171882.0,1700.0,1200.0,500.0,0.0,1282845.0,1526888.0,,246.3
ed25519,taintfn,serdit,20,79265.9,171877.0,1600.0,1100.0,500.0,0.0,1283281.0,1567519.0,,150.8
ed25519,taintfn,spec,20,77477.3,171877.0,1600.0,1100.0,500.0,0.0,1282690.0,1539746.0,,222.6
ed25519,taintfnnop,serdit,20,76844.3,171877.0,0.0,0.0,0.0,0.0,0.0,0.0,,297.1
ed25519,taintfnnop,spec,20,76844.3,171877.0,0.0,0.0,0.0,0.0,0.0,0.0,,253.6
ed25519,taintnop,serdit,20,76815.9,171882.0,0.0,0.0,0.0,0.0,0.0,0.0,,272.1
ed25519,taintnop,spec,20,76815.9,171882.0,0.0,0.0,0.0,0.0,0.0,0.0,,180.2
