rep,arm,total_s,raw_sign_s,secret_frac,checksum,probe_const_off,probe_const_on
14,always,3.257019,0.307082,9.4283,10527241102943389473,0.2192,0.8688
14,oracle,3.192132,0.307409,9.6302,10527241102943389473,0.2192,0.8688
14,pass_hoist,3.511312,0.420029,11.9622,10527241102943389473,0.2192,0.8688
14,pass_relaxed,3.327964,0.353218,10.6136,10527241102943389473,0.2192,0.8688
14,pass_clone,3.331192,0.316427,9.4989,10527241102943389473,0.2192,0.8688
14,pass_clonerelax,3.339077,0.353806,10.5959,10527241102943389473,0.2192,0.8688
15,baseline,3.153887,0.288566,9.1495,10527241102943389473,0.2270,0.8716
15,null,3.168867,0.288569,9.1064,10527241102943389473,0.2270,0.8716
15,always,3.237776,0.307738,9.5046,10527241102943389473,0.2270,0.8716
15,oracle,3.184606,0.307784,9.6648,10527241102943389473,0.2270,0.8716
15,pass_hoist,3.513122,0.419242,11.9336,10527241102943389473,0.2270,0.8716
15,pass_relaxed,3.354932,0.354030,10.5525,10527241102943389473,0.2270,0.8716
15,pass_clone,3.335329,0.317246,9.5117,10527241102943389473,0.2270,0.8716
15,pass_clonerelax,3.334543,0.353625,10.6049,10527241102943389473,0.2270,0.8716
15,baseline2,3.152184,0.288042,9.1379,10527241102943389473,0.2270,0.8716
16,null,3.153393,0.288865,9.1604,10527241102943389473,0.2195,0.8694
16,always,3.246833,0.307022,9.4561,10527241102943389473,0.2195,0.8694
16,oracle,3.168357,0.307704,9.7118,10527241102943389473,0.2195,0.8694
16,pass_hoist,3.519917,0.423178,12.0224,10527241102943389473,0.2195,0.8694
16,pass_relaxed,3.345603,0.353844,10.5764,10527241102943389473,0.2195,0.8694
16,pass_clone,3.324667,0.317207,9.5410,10527241102943389473,0.2195,0.8694
16,pass_clonerelax,3.336629,0.353879,10.6059,10527241102943389473,0.2195,0.8694
16,baseline2,3.142708,0.288056,9.1658,10527241102943389473,0.2195,0.8694
16,baseline,3.150472,0.288630,9.1615,10527241102943389473,0.2195,0.8694
17,always,3.240049,0.307439,9.4887,10527241102943389473,0.2204,0.8689
17,oracle,3.180193,0.307695,9.6754,10527241102943389473,0.2204,0.8689
17,pass_hoist,3.527424,0.418401,11.8614,10527241102943389473,0.2204,0.8689
17,pass_relaxed,3.328768,0.353808,10.6288,10527241102943389473,0.2204,0.8689
17,pass_clone,3.346344,0.317390,9.4847,10527241102943389473,0.2204,0.8689
17,pass_clonerelax,3.350220,0.354575,10.5836,10527241102943389473,0.2204,0.8689
17,baseline2,3.152024,0.288570,9.1551,10527241102943389473,0.2204,0.8689
17,baseline,3.166867,0.289329,9.1361,10527241102943389473,0.2204,0.8689
17,null,3.163482,0.288084,9.1065,10527241102943389473,0.2204,0.8689
18,oracle,3.174207,0.308045,9.7046,10527241102943389473,0.2250,0.8707
18,pass_hoist,3.516051,0.420130,11.9489,10527241102943389473,0.2250,0.8707
18,pass_relaxed,3.337120,0.353738,10.6001,10527241102943389473,0.2250,0.8707
18,pass_clone,3.353779,0.316894,9.4489,10527241102943389473,0.2250,0.8707
18,pass_clonerelax,3.348787,0.354652,10.5904,10527241102943389473,0.2250,0.8707
18,baseline2,3.146752,0.289068,9.1862,10527241102943389473,0.2250,0.8707
18,baseline,3.146772,0.288748,9.1760,10527241102943389473,0.2250,0.8707
18,null,3.158456,0.288005,9.1185,10527241102943389473,0.2250,0.8707
18,always,3.249166,0.307949,9.4778,10527241102943389473,0.2250,0.8707
19,pass_hoist,3.519765,0.418741,11.8968,10527241102943389473,0.2222,0.8688
19,pass_relaxed,3.348524,0.353636,10.5610,10527241102943389473,0.2222,0.8688
19,pass_clone,3.335214,0.318209,9.5409,10527241102943389473,0.2222,0.8688
19,pass_clonerelax,3.350331,0.354363,10.5770,10527241102943389473,0.2222,0.8688
19,baseline2,3.165992,0.288945,9.1265,10527241102943389473,0.2222,0.8688
19,baseline,3.150134,0.288893,9.1708,10527241102943389473,0.2222,0.8688
19,null,3.172044,0.287767,9.0720,10527241102943389473,0.2222,0.8688
19,always,3.232161,0.307172,9.5036,10527241102943389473,0.2222,0.8688
19,oracle,3.180531,0.308739,9.7072,10527241102943389473,0.2222,0.8688
20,pass_relaxed,3.328420,0.354375,10.6469,10527241102943389473,0.2194,0.9307
20,pass_clone,3.314668,0.316395,9.5453,10527241102943389473,0.2194,0.9307
20,pass_clonerelax,3.332728,0.354335,10.6320,10527241102943389473,0.2194,0.9307
20,baseline2,3.170819,0.288441,9.0967,10527241102943389473,0.2194,0.9307
20,baseline,3.143381,0.288390,9.1745,10527241102943389473,0.2194,0.9307
20,null,3.160626,0.288518,9.1285,10527241102943389473,0.2194,0.9307
20,always,3.256780,0.307771,9.4502,10527241102943389473,0.2194,0.9307
20,oracle,3.176806,0.308197,9.7015,10527241102943389473,0.2194,0.9307
20,pass_hoist,3.518859,0.420053,11.9372,10527241102943389473,0.2194,0.9307
21,pass_clone,3.351137,0.316937,9.4576,10527241102943389473,0.2203,0.8688
21,pass_clonerelax,3.345054,0.354655,10.6024,10527241102943389473,0.2203,0.8688
21,baseline2,3.164024,0.288011,9.1027,10527241102943389473,0.2203,0.8688
