bench,arm,cfg,roi_n,cycles_per_op,insts_per_op,dit_writes,dit_set,dit_clear,dit_read,dit_suppressed,dit_cycles,dit_exit,wall_s
ed25519,base,spec,20,78789.9,171769.0,0.0,0.0,0.0,0.0,0.0,0.0,,149.5
ed25519,notwin,serdit,20,153374.5,175272.0,69260.0,46140.0,23120.0,0.0,1311008.0,2718250.0,,211.6
ed25519,notwin,spec,20,78169.0,175272.0,69260.0,46140.0,23120.0,0.0,1279168.0,1553377.0,,132.0
ed25519,notwinnop,serdit,20,78137.7,175272.0,0.0,0.0,0.0,0.0,0.0,0.0,,242.9
ed25519,notwinnop,spec,20,78137.7,175272.0,0.0,0.0,0.0,0.0,0.0,0.0,,185.3
ed25519,rt,serdit,20,78072.4,171797.0,0.0,0.0,0.0,0.0,0.0,0.0,,143.8
ed25519,rt,spec,20,78072.4,171797.0,0.0,0.0,0.0,0.0,0.0,0.0,,252.2
ed25519,taint,serdit,20,77611.9,171813.0,40.0,20.0,20.0,0.0,1272787.0,1551517.0,,132.6
ed25519,taint,spec,20,77193.4,171813.0,40.0,20.0,20.0,0.0,1271447.0,1543609.0,,167.7
ed25519,taintnop,serdit,20,76946.0,171813.0,0.0,0.0,0.0,0.0,0.0,0.0,,149.2
ed25519,taintnop,spec,20,76946.0,171813.0,0.0,0.0,0.0,0.0,0.0,0.0,,205.3
