# Experiment 09, arms base blanket api taint taintnop, the pass arm built with INTRA-BLOCK placement (-taint-dit-sub-block, the default since 2026-09-05); fixpoint seeds, owned list; everything else as gem5_api_bracket.csv. docs/results/dit-intra-block-default-2026-09-05.md
bench,arm,cfg,roi_n,cycles_per_op,insts_per_op,dit_writes,dit_set,dit_clear,dit_read,dit_suppressed,dit_cycles,dit_exit,wall_s
aesni256gcm_encrypt,taintnop,serdit,50,1216.3,1239.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.6
aesni256gcm_encrypt,taintnop,spec,50,1216.3,1239.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.8
chacha20_poly1305_decrypt,api,serdit,50,2389.0,5067.0,100.0,50.0,50.0,0.0,13000.0,117900.0,,33.0
chacha20_poly1305_decrypt,api,spec,50,2324.1,5067.0,100.0,50.0,50.0,0.0,12900.0,115654.0,,33.6
chacha20_poly1305_decrypt,base,serdit,50,2289.8,5057.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.9
chacha20_poly1305_decrypt,base,spec,50,2289.8,5057.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.1
chacha20_poly1305_decrypt,blanket,serdit,50,2305.9,5057.0,0.0,0.0,0.0,0.0,13150.0,115297.0,,30.9
chacha20_poly1305_decrypt,blanket,spec,50,2305.9,5057.0,0.0,0.0,0.0,0.0,13150.0,115297.0,,29.4
chacha20_poly1305_decrypt,taint,serdit,50,3334.6,5161.0,1950.0,1400.0,550.0,0.0,13100.0,156082.0,,29.4
chacha20_poly1305_decrypt,taint,spec,50,2368.3,5161.0,1950.0,1400.0,550.0,0.0,13085.0,117415.0,,29.5
chacha20_poly1305_decrypt,taintnop,serdit,50,2384.2,5161.0,0.0,0.0,0.0,0.0,0.0,0.0,,36.7
chacha20_poly1305_decrypt,taintnop,spec,50,2384.2,5161.0,0.0,0.0,0.0,0.0,0.0,0.0,,32.6
chacha20_poly1305_encrypt,api,serdit,50,2257.5,4820.0,100.0,50.0,50.0,0.0,12836.0,111325.0,,33.0
chacha20_poly1305_encrypt,api,spec,50,2255.6,4820.0,100.0,50.0,50.0,0.0,13370.0,112232.0,,29.8
chacha20_poly1305_encrypt,base,serdit,50,2185.9,4810.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.6
chacha20_poly1305_encrypt,base,spec,50,2185.9,4810.0,0.0,0.0,0.0,0.0,0.0,0.0,,32.7
chacha20_poly1305_encrypt,blanket,serdit,50,2215.9,4810.0,0.0,0.0,0.0,0.0,13001.0,110796.0,,29.5
chacha20_poly1305_encrypt,blanket,spec,50,2214.6,4810.0,0.0,0.0,0.0,0.0,13032.0,110729.0,,33.7
chacha20_poly1305_encrypt,taint,serdit,50,3164.9,4909.0,1900.0,1350.0,550.0,0.0,13050.0,147496.0,,29.2
chacha20_poly1305_encrypt,taint,spec,50,2237.7,4909.0,1900.0,1350.0,550.0,0.0,13027.0,110803.0,,28.7
chacha20_poly1305_encrypt,taintnop,serdit,50,2252.7,4909.0,0.0,0.0,0.0,0.0,0.0,0.0,,34.7
chacha20_poly1305_encrypt,taintnop,spec,50,2252.7,4909.0,0.0,0.0,0.0,0.0,0.0,0.0,,32.8
ed25519,api,serdit,20,79687.5,171759.0,40.0,20.0,20.0,0.0,1287777.0,1593110.0,,157.8
ed25519,api,spec,20,79362.6,171759.0,40.0,20.0,20.0,0.0,1284072.0,1587071.0,,219.3
ed25519,base,serdit,20,78789.9,171769.0,0.0,0.0,0.0,0.0,0.0,0.0,,254.7
ed25519,base,spec,20,78789.9,171769.0,0.0,0.0,0.0,0.0,0.0,0.0,,170.8
ed25519,blanket,serdit,20,78962.7,171769.0,0.0,0.0,0.0,0.0,1287849.0,1579254.0,,157.7
ed25519,blanket,spec,20,78962.7,171769.0,0.0,0.0,0.0,0.0,1287849.0,1579254.0,,251.0
ed25519,taint,serdit,20,77974.2,171827.0,320.0,300.0,20.0,0.0,1276446.0,1558765.0,,156.1
ed25519,taint,spec,20,77654.5,171827.0,320.0,300.0,20.0,0.0,1276964.0,1552801.0,,214.8
ed25519,taintnop,serdit,20,77008.2,171827.0,0.0,0.0,0.0,0.0,0.0,0.0,,301.1
ed25519,taintnop,spec,20,77008.2,171827.0,0.0,0.0,0.0,0.0,0.0,0.0,,171.6
