# Experiment 09, arms base blanket api taint taintnop, the pass arm built with -taint-dit-external-preserves (a callee outside the build is assumed never to write PSTATE.DIT), 2026-09-05, fixpoint seeds, owned list; everything else as gem5_api_bracket.csv. docs/results/dit-external-preserves-2026-09-05.md
# A first cut of the flag (a file of libc symbol names) produced identical code and identical results to the cycle; this file is the boolean flag's run.
bench,arm,cfg,roi_n,cycles_per_op,insts_per_op,dit_writes,dit_set,dit_clear,dit_read,dit_suppressed,dit_cycles,dit_exit,wall_s
chacha20_poly1305_decrypt,base,serdit,50,2289.8,5057.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.8
chacha20_poly1305_decrypt,base,spec,50,2289.8,5057.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.9
chacha20_poly1305_decrypt,blanket,serdit,50,2305.9,5057.0,0.0,0.0,0.0,0.0,13150.0,115297.0,,32.4
chacha20_poly1305_decrypt,blanket,spec,50,2305.9,5057.0,0.0,0.0,0.0,0.0,13150.0,115297.0,,33.4
chacha20_poly1305_decrypt,taint,serdit,50,3111.6,5154.0,1600.0,1050.0,550.0,0.0,12900.0,147132.0,,31.3
chacha20_poly1305_decrypt,taint,spec,50,2441.9,5154.0,1600.0,1050.0,550.0,0.0,12898.0,121396.0,,32.0
chacha20_poly1305_decrypt,taintnop,serdit,50,2417.4,5154.0,0.0,0.0,0.0,0.0,0.0,0.0,,35.7
chacha20_poly1305_decrypt,taintnop,spec,50,2417.4,5154.0,0.0,0.0,0.0,0.0,0.0,0.0,,31.2
chacha20_poly1305_encrypt,api,serdit,50,2257.5,4820.0,100.0,50.0,50.0,0.0,12836.0,111325.0,,31.5
chacha20_poly1305_encrypt,api,spec,50,2255.6,4820.0,100.0,50.0,50.0,0.0,13370.0,112232.0,,31.8
chacha20_poly1305_encrypt,base,serdit,50,2185.9,4810.0,0.0,0.0,0.0,0.0,0.0,0.0,,31.2
chacha20_poly1305_encrypt,base,spec,50,2185.9,4810.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.7
chacha20_poly1305_encrypt,blanket,serdit,50,2215.9,4810.0,0.0,0.0,0.0,0.0,13001.0,110796.0,,31.3
chacha20_poly1305_encrypt,blanket,spec,50,2214.6,4810.0,0.0,0.0,0.0,0.0,13032.0,110729.0,,28.7
chacha20_poly1305_encrypt,taint,serdit,50,2980.9,4903.0,1600.0,1050.0,550.0,0.0,13050.0,140696.0,,28.9
chacha20_poly1305_encrypt,taint,spec,50,2276.2,4903.0,1600.0,1050.0,550.0,0.0,12897.0,113101.0,,29.5
chacha20_poly1305_encrypt,taintnop,serdit,50,2294.9,4903.0,0.0,0.0,0.0,0.0,0.0,0.0,,33.6
chacha20_poly1305_encrypt,taintnop,spec,50,2294.9,4903.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.9
ed25519,api,serdit,20,79687.5,171759.0,40.0,20.0,20.0,0.0,1287777.0,1593110.0,,166.3
ed25519,api,spec,20,79362.6,171759.0,40.0,20.0,20.0,0.0,1284072.0,1587071.0,,224.8
ed25519,base,serdit,20,78789.9,171769.0,0.0,0.0,0.0,0.0,0.0,0.0,,245.2
ed25519,base,spec,20,78789.9,171769.0,0.0,0.0,0.0,0.0,0.0,0.0,,248.9
ed25519,blanket,serdit,20,78962.7,171769.0,0.0,0.0,0.0,0.0,1287849.0,1579254.0,,225.1
