benchmark,metric,arm,archive,rep,value,dit_exit
ditprobe,Const,A,baseline,1,217,
ditprobe,Perm,A,baseline,1,653,
ditprobe,CoreMHz,A,baseline,1,4582,
ditprobe,DitBit,A,baseline,1,0,
ditprobe,Const,C,baseline,1,652,
ditprobe,Perm,C,baseline,1,652,
ditprobe,CoreMHz,C,baseline,1,4597,
ditprobe,DitBit,C,baseline,1,1,
ditprobe,Const,P,hardened,1,217,
ditprobe,Perm,P,hardened,1,652,
ditprobe,CoreMHz,P,hardened,1,4596,
ditprobe,DitBit,P,hardened,1,0,
ditprobe,Const,F,func,1,218,
ditprobe,Perm,F,func,1,652,
ditprobe,CoreMHz,F,func,1,4591,
ditprobe,DitBit,F,func,1,0,
ditprobe,Const,X,fine,1,217,
ditprobe,Perm,X,fine,1,653,
