bench,arm,cfg,roi_n,cycles_per_op,insts_per_op,dit_writes,dit_set,dit_clear,dit_read,dit_suppressed,dit_cycles,dit_exit,wall_s
chacha20_poly1305_encrypt,base,spec,50,2266.9,4861.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.4
chacha20_poly1305_encrypt,blanket,serdit,50,2245.9,4861.0,0.0,0.0,0.0,0.0,12836.0,112295.0,,32.8
chacha20_poly1305_encrypt,blanket,spec,50,2245.9,4861.0,0.0,0.0,0.0,0.0,12836.0,112295.0,,29.5
chacha20_poly1305_encrypt,fine,serdit,50,4509.4,4993.0,6300.0,4150.0,2150.0,0.0,12800.0,197070.0,,29.1
chacha20_poly1305_encrypt,fine,spec,50,2203.2,4993.0,6300.0,4150.0,2150.0,0.0,13386.0,108556.0,,31.0
chacha20_poly1305_encrypt,finenop,serdit,50,2279.0,4993.0,0.0,0.0,0.0,0.0,0.0,0.0,,34.2
chacha20_poly1305_encrypt,finenop,spec,50,2279.0,4993.0,0.0,0.0,0.0,0.0,0.0,0.0,,34.2
chacha20_poly1305_encrypt,taint,serdit,50,4025.1,4955.0,4700.0,3300.0,1400.0,0.0,13050.0,181256.0,,28.8
chacha20_poly1305_encrypt,taint,spec,50,2231.2,4955.0,4700.0,3300.0,1400.0,0.0,13250.0,110261.0,,33.2
chacha20_poly1305_encrypt,taintfn,serdit,50,4136.9,4955.0,4700.0,3300.0,1400.0,0.0,13050.0,186846.0,,30.7
chacha20_poly1305_encrypt,taintfn,spec,50,2210.6,4955.0,4700.0,3300.0,1400.0,0.0,12984.0,109049.0,,32.0
chacha20_poly1305_encrypt,taintfnnop,serdit,50,2261.8,4955.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.2
chacha20_poly1305_encrypt,taintfnnop,spec,50,2261.8,4955.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.8
chacha20_poly1305_encrypt,taintnop,serdit,50,2256.5,4955.0,0.0,0.0,0.0,0.0,0.0,0.0,,33.6
