bench,arm,cfg,roi_n,cycles_per_op,insts_per_op,dit_writes,dit_set,dit_clear,dit_read,dit_suppressed,dit_cycles,dit_exit,wall_s
aesni256gcm_decrypt,base,serdit,50,1098.4,1477.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.5
aesni256gcm_decrypt,base,spec,50,1098.4,1477.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.2
aesni256gcm_decrypt,blanket,serdit,50,1264.0,1477.0,0.0,0.0,0.0,0.0,0.0,63200.0,,26.7
aesni256gcm_decrypt,blanket,spec,50,1264.0,1477.0,0.0,0.0,0.0,0.0,0.0,63200.0,,30.7
aesni256gcm_decrypt,fine,serdit,50,1673.0,1495.0,900.0,600.0,300.0,0.0,0.0,78500.0,,27.2
aesni256gcm_decrypt,fine,spec,50,1178.0,1495.0,900.0,600.0,300.0,0.0,0.0,58050.0,,27.6
aesni256gcm_decrypt,finenop,serdit,50,1093.5,1495.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.0
aesni256gcm_decrypt,finenop,spec,50,1093.5,1495.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.2
aesni256gcm_decrypt,taint,serdit,50,1646.0,1492.0,750.0,550.0,200.0,0.0,0.0,78750.0,,29.5
aesni256gcm_decrypt,taint,spec,50,1179.0,1492.0,750.0,550.0,200.0,0.0,0.0,58451.0,,27.1
aesni256gcm_decrypt,taintfn,serdit,50,1695.8,1492.0,750.0,550.0,200.0,0.0,0.0,80739.0,,27.7
aesni256gcm_decrypt,taintfn,spec,50,1217.0,1492.0,750.0,550.0,200.0,0.0,0.0,60300.0,,28.5
aesni256gcm_decrypt,taintfnnop,serdit,50,1096.4,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.8
aesni256gcm_decrypt,taintfnnop,spec,50,1096.4,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.1
aesni256gcm_decrypt,taintnop,serdit,50,1091.0,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.4
aesni256gcm_decrypt,taintnop,spec,50,1091.0,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.6
aesni256gcm_encrypt,base,serdit,50,1212.2,1233.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.5
aesni256gcm_encrypt,base,spec,50,1212.2,1233.0,0.0,0.0,0.0,0.0,0.0,0.0,,31.1
aesni256gcm_encrypt,blanket,serdit,50,1221.0,1233.0,0.0,0.0,0.0,0.0,0.0,61050.0,,31.7
aesni256gcm_encrypt,blanket,spec,50,1221.0,1233.0,0.0,0.0,0.0,0.0,0.0,61050.0,,30.2
aesni256gcm_encrypt,fine,serdit,50,1811.0,1261.0,1300.0,850.0,450.0,0.0,0.0,82650.0,,27.4
aesni256gcm_encrypt,fine,spec,50,1220.0,1261.0,1300.0,850.0,450.0,0.0,0.0,60350.0,,30.5
aesni256gcm_encrypt,finenop,serdit,50,1211.9,1261.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.7
aesni256gcm_encrypt,finenop,spec,50,1211.9,1261.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.4
aesni256gcm_encrypt,taint,serdit,50,1575.1,1248.0,750.0,550.0,200.0,0.0,0.0,75404.0,,26.9
aesni256gcm_encrypt,taint,spec,50,1212.2,1248.0,750.0,550.0,200.0,0.0,0.0,60111.0,,27.4
aesni256gcm_encrypt,taintfn,serdit,50,1520.0,1248.0,750.0,550.0,200.0,0.0,0.0,72050.0,,27.2
aesni256gcm_encrypt,taintfn,spec,50,1143.0,1248.0,750.0,550.0,200.0,0.0,0.0,56150.0,,30.7
aesni256gcm_encrypt,taintfnnop,serdit,50,1141.2,1248.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.9
aesni256gcm_encrypt,taintfnnop,spec,50,1141.2,1248.0,0.0,0.0,0.0,0.0,0.0,0.0,,31.4
aesni256gcm_encrypt,taintnop,serdit,50,1212.7,1248.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.5
aesni256gcm_encrypt,taintnop,spec,50,1212.7,1248.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.4
chacha20_poly1305_decrypt,base,serdit,50,2347.4,5112.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.1
